label,text,Fake Authority Claim,Threat Language,Payment Pressure,Remote Access Request,OTP Request,Isolation Tactics
scam,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468.",0,0,0,0,0,0
normal,Where are the garage keys? They aren't on the bookshelf.,0,0,0,0,0,0
normal,Today is ACCEPT DAY. Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,0,0,0,0,0,0
scam,"Think your smart? Win £200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week",0,0,0,0,0,0
normal,He says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week.,0,0,0,0,0,0
normal,"Hi the way I was with you to day, is the normal way&this is the real me. you are unique&I hope I know you for the rest of mylife. Hope you find won't was lost.",0,0,0,0,0,0
normal,You made my day. Do have a great day too.,0,0,0,0,0,0
normal,ok advance happy pongal.,0,0,0,0,0,0
normal,"Hmmm... Guess we can go for kb and power yoga.Haha, dunno we can tahan power yoga another... Thanks got loose, forgot.",0,0,0,0,0,0
normal,"Not really dude, have no friends i'm afraid.",0,0,0,0,0,0
normal,"Coffee cake, i guess.",0,0,0,0,0,0
normal,"Merry Christmas to you too babe, i love ya *kisses*.",0,0,0,0,0,0
normal,Hey... Why don't we just go watch x-men and have lunch... Haha.,0,0,0,0,0,0
normal,could you tell people i am gonna be a bit late because to buses have gone past because they were full & im still waitin 4 1. Pete x.,0,0,0,0,0,0
normal,That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week,0,0,0,0,0,0
normal,No problem. How are you doing?,0,0,0,0,0,0
normal,No calls..messages..missed calls.,0,0,0,0,0,0
normal,Hi da:)how is the todays class?,0,0,0,0,0,0
normal,"I'd say that's a good sign but, well, you know my track record at reading women.",0,0,0,0,0,0
normal,"Cool, text me when you're parked.",0,0,0,0,0,0
normal,"I'm reading the text i just sent you, It's meant to be a joke. So read it in that light.",0,0,0,0,0,0
normal,Maybe i could get book out tomorrow then return it immediately ..? Or something.,0,0,0,0,0,0
scam,Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg received. CustCare:08718720201.,0,0,0,0,0,0
normal,"Ta-Daaaaa! I am home babe, are you still up ?",0,0,0,0,0,0
normal,Cool. So how come you haven't been wined and dined before?,0,0,0,0,0,0
normal,Just sleeping..and surfing.,0,0,0,0,0,0
normal,you calling me right? Call my hand phone...,0,0,0,0,0,0
normal,Ok that's great thanks a lot.,0,0,0,0,0,0
normal,I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him,0,0,0,0,0,0
normal,Where you been hiding stranger?,0,0,0,0,0,0
normal,Am not interested to do like that.,0,0,0,0,0,0
normal,My sister cleared two round in birla soft yesterday.,0,0,0,0,0,0
normal,Good night....take...practice going on.,0,0,0,0,0,0
normal,this is yijue. I just saw your mail. In case huiming haven't sent you my number. this is my number.,0,0,0,0,0,0
normal,One small prestige problem now.,0,0,0,0,0,0
normal,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month.,0,0,0,0,0,0
normal,"No can't help you there, I've never had an iphone.",0,0,0,0,0,0
normal,If you're not in my car in an hour and a half I'm going apeshit.,0,0,0,0,0,0
normal,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? please please JUST SLAP youself Because, Its your fault, I'm basically GOOD.",0,0,0,0,0,0
normal,Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed.,0,0,0,0,0,0
normal,&lt;#&gt; ISH MINUTES WAS five MINUTES AGO. WTF.,0,0,0,0,0,0
normal,"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer.",0,1,0,0,0,0
scam,Congratulations you are awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,0,0,0,0,0,0
scam,you are cash-balance is currently 500 INR - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,0,0,0,0,0,0
normal,"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday.",0,0,0,0,0,0
normal,"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted.",0,0,0,0,0,0
normal,Ha ha cool cool chikku chikku.,0,0,0,0,0,0
normal,Oh ok no prob..,0,0,0,0,0,0
normal,Check audrey's status right now.,0,0,0,0,0,0
normal,Busy here. Trying to finish for new year. I am looking forward to finally meeting you.,0,0,0,0,0,0
normal,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always",0,0,0,0,0,0
normal,Well i know Z will take care of me. So no worries.,0,0,0,0,0,0
normal,"Cool, text me when you're ready.",0,0,0,0,0,0
normal,"Hello my boytoy. Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ...",0,0,0,0,0,0
normal,I will spoil you in bed as well.,0,0,0,0,0,0
normal,I'm going for bath will message you next  &lt;#&gt;  min..,0,0,0,0,0,0
normal,I can't keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay.,0,0,0,0,0,0
scam,"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994.",0,0,0,0,0,0
normal,Can you say what happend.,0,0,0,0,0,0
normal,You could have seen me..i did't recognise you Face.,0,0,0,0,0,0
normal,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,0,0,0,0,0,0
normal,Keep my payasam there if rinu brings.,0,0,0,0,0,0
normal,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..,0,0,0,0,0,0
normal,"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.",0,0,0,0,0,0
normal,"Yeah sure, give me a couple minutes to track down my wallet.",0,0,0,0,0,0
normal,Hey leave it. not a big deal. take care.,0,0,0,0,0,0
normal,Hey i will be late ah... Meet you at 945+.,0,0,0,0,0,0
scam,"Double mins and texts for six months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",0,0,0,0,0,0
normal,It took Mr owl three licks.,0,0,0,0,0,0
normal,Customer place i will call you.,0,0,0,0,0,0
normal,Mean that time you don't like fun.,0,0,0,0,0,0
scam,four months half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now.,0,0,0,0,0,0
normal,Yup having my lunch buffet now.you eat already?,0,0,0,0,0,0
normal,Huh so late... For dinner?,0,0,0,0,0,0
normal,Hey so this sat are we going for the intro pilates only? Or the kickboxing too?,0,0,0,0,0,0
normal,Morning only i can ok.,0,0,0,0,0,0
normal,Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didn't shut that down.,0,0,0,0,0,0
normal,Pick you up bout 7.30ish? What time are  and that going?,0,0,0,0,0,0
normal,From here after The performance award is calculated every two month.not for current one month period..,0,0,0,0,0,0
normal,Was actually sleeping and still might when you call back. So a text is great. You rock sister. Will send you a text when i wake.,0,0,0,0,0,0
normal,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.",0,0,0,0,0,0
normal,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.",0,1,0,0,0,0
normal,Hmmm...ok...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..,0,0,0,0,0,0
normal,Dear how is chechi. Did you talk to her.,0,0,0,0,0,0
normal,The hair cream has not been shipped.,0,0,0,0,0,0
normal,None of that's happening til you get here though.,0,0,0,0,0,0
normal,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour.",0,0,0,0,0,0
normal,"Haha get used to driving to usefull man, I know a lot of stoners.",0,0,0,0,0,0
normal,All was well untill slightly disastrous class this pm with my favorite darlings! Hope day off ok. Coffee would be good as can't stay late tomorrow. Same time + place as always?,0,0,0,0,0,0
normal,Hello! Good week? Fancy a drink or something later?,0,0,0,0,0,0
normal,because i want it to be your thing.,0,0,0,0,0,0
normal,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah...",0,0,0,0,0,0
normal,Bring home some Wendy.,0,0,0,0,0,0
normal,What's up there. Don't you want to sleep.,0,0,0,0,0,0
normal,Alright i have a new goal now.,0,0,0,0,0,0
scam,FREE entry into our £250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,0,0,0,0,0,0
normal,"Alright, I'll head out in a few minutes, text me where to meet you",0,0,0,0,0,0
scam,Send a logo your lover - two names joined by a heart. Text LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p,0,0,0,0,0,0
normal,"Yes,from last week itself i'm taking live call.",0,0,0,0,0,0
scam,Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p,0,0,0,0,0,0
normal,Siva is in hostel aha:-.,0,0,0,0,0,0
normal,Send this to your friends and receive something about your voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.full of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..,0,0,0,0,0,0
normal,Ok. She'll be ok. I guess.,0,0,0,0,0,0
normal,aathi..where are you dear..,0,0,0,0,0,0
normal,Any pain on urination any thing else?,0,0,0,0,0,0
normal,seven at esplanade.. Do ü mind giving me a lift cos i got no car today..,0,0,0,0,0,0
normal,I want to buy a BMW car urgently..its very urgent.but have a shortage of &lt;#&gt; Lacs.there is no source to argument distance amt. &lt;#&gt; lacs..thats my problem.,0,0,0,0,0,0
normal,At home watching tv lor.,0,0,0,0,0,0
normal,Does she usually take fifteen fucking minutes to respond to a yes or no question,0,0,0,0,0,0
scam,Booked ticket for pongal?,0,0,0,0,0,0
scam,You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th,0,0,0,0,0,0
normal,The message sent is asking for  &lt;#&gt; dollars. Should i pay  &lt;#&gt;  or  &lt;#&gt; ?,0,0,0,0,0,0
normal,"Ask g or iouri, I've told the story like ten times already.",0,0,0,0,0,0
normal,How long does applebees fucking take.,0,0,0,0,0,0
normal,"Hi hope you get this text~journey hasn't been good,now about 50 mins late I think.",0,0,0,0,0,0
normal,But i have to. I like to have love and arrange.,0,0,0,0,0,0
normal,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,0,0,0,0,0,0
normal,You were supposed to wake ME up &gt.,0,0,0,0,0,0
normal,Oic... I saw him too but i tought he did not see me... I found a group liao...,0,0,0,0,0,0
normal,"""HEY HEY WE ARE THE MONKEES PEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS, HOWU DOIN? FOUNDURSELF A JOBYET SAUSAGE?LOVE JEN XXX""",0,0,0,0,0,0
normal,"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?",0,0,0,0,0,0
normal,"Well done, blimey, exercise, yeah, i kinda remember would that is, hmm.",0,0,0,0,0,0
normal,I wont get concentration dear you know you are my mind and everything :-),0,0,0,0,0,0
normal,LOL ... Have you made plans for new years?,0,0,0,0,0,0
normal,ten min later ok.,0,0,0,0,0,0
normal,hanks lotsly!,0,0,0,0,0,0
normal,Thanks for this hope you had a good day today.,0,0,0,0,0,0
normal,ok what are detail you want to transfer?account number enough?,0,0,0,0,0,0
normal,Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.,0,0,0,0,0,0
normal,Si si. I think ill go make those oreo truffles.,0,0,0,0,0,0
normal,"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE YOU A LOT. I KNOW YOU DON'T LIKE ME LIKE THAT SO DON'T WORRY.",0,0,0,0,0,0
